price,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,days_since_sale
1095000,Marsden Park,2,4,2,330,House,1008,32500,23.354,-33.69979,150.81845,36,0.1,220.1,40.63,1074
1080000,Regents Park,1,3,2,486,House,4926,24908,1.987,-33.88245,151.02748,39,0.1,220.1,16.99,1074
1060000,Oran Park,2,4,2,375,House,4765,50336,13.744,-33.99074,150.74247,81,0.1,220.1,45.41,1074
1054888,Narellan Vale,2,4,2,733,House,7193,40352,2.481,-34.05177,150.74372,98,0.1,220.1,47.8,1074
1052000,Narara,2,4,1,556,House,7934,34632,8.242,-33.39553,151.33681,10,0.1,220.1,53.4,1074
1050000,Emu Heights,2,4,2,819,House,3289,42016,3.43,-33.7327,150.64899,44,0.1,220.1,53.98,1074
1050000,Oran Park,2,4,2,390,House,4765,50336,13.744,-33.99074,150.74247,81,0.1,220.1,45.41,1074
1012000,Kearns,2,5,2,574,House,2745,40092,2.359,-34.01979,150.80135,87,0.1,220.1,41.48,1074
1010000,West Hoxton,2,4,2,500,House,10012,36764,6.708,-33.93142,150.83406,66,0.1,220.1,35.53,1074
1005000,Erskine Park,2,5,2,625,House,6436,40612,8.394,-33.80912,150.79558,62,0.1,220.1,38.85,1074
3150000,East Lindfield,3,5,2,1239,House,3711,47788,2.331,-33.76741,151.18832,107,0.1,220.1,11.02,1073
3090000,Cronulla,2,3,1,512,House,18070,52364,3.872,-34.05635,151.15411,17,0.1,220.1,21.83,1073
3025000,Annandale,2,4,1,152,House,9451,60424,1.493,-33.87982,151.16973,24,0.1,220.1,4.06,1073
2600000,Ryde,3,5,4,645,House,26499,39312,7.096,-33.8078,151.11399,58,0.1,220.1,10.92,1073
2500000,Caringbah South,1,3,3,873,House,12242,42172,4.092,-34.05314,151.1205,52,0.1,220.1,22.43,1073
2400000,Daleys Point,2,4,2,291,House,681,26936,1.339,-33.50408,151.35585,115,0.1,220.1,42.27,1073
2400000,Terrigal,2,3,1,379,House,11349,38168,8.691,-33.44581,151.42873,68,0.1,220.1,50.75,1073
2300000,East Ryde,2,3,1,613,House,2454,46800,1.093,-33.8103,151.13555,45,0.1,220.1,9.19,1073
2050000,Gymea,1,3,1,639,House,7589,42900,2.185,-34.03656,151.0841,74,0.1,220.1,22.29,1073
2050000,Rosebery,2,3,2,247,House,10117,42172,1.928,-33.91857,151.20485,18,0.1,220.1,5.94,1073
1915000,Beverley Park,2,4,2,518,House,2393,39208,1.006,-33.97729,151.13054,7,0.1,220.1,14.44,1073
1900000,Milsons Point,2,2,1,124,Apartment / Unit / Flat,2158,87360,0.198,-33.84723,151.21163,42,0.1,220.1,1.99,1073
1875000,Newtown,2,3,0,155,House,15029,55484,1.578,-33.89994,151.18038,24,0.1,220.1,4.73,1073
1860000,Grays Point,2,4,2,847,House,3125,47268,1.319,-34.05591,151.08069,11,0.1,220.1,24.3,1073
1850000,Tempe,2,4,2,325,House,3556,41600,1.854,-33.92488,151.16476,12,0.1,220.1,7.83,1073
1755000,Kellyville Ridge,2,5,2,527,House,10468,51532,2.707,-33.70376,150.92052,72,0.1,220.1,32.23,1073
1700000,Alexandria,1,2,1,157,Terrace,8262,69732,3.516,-33.9082,151.19191,9,0.1,220.1,5.06,1073
1685000,Petersham,1,2,0,183,House,8116,52884,1.287,-33.89452,151.1556,41,0.1,220.1,5.99,1073
1675000,Kirrawee,2,3,1,575,House,9278,39052,3.553,-34.0332,151.07224,96,0.1,220.1,22.57,1073
1550000,Leichhardt,1,2,0,171,House,14625,56784,2.595,-33.88143,151.15595,31,0.1,220.1,5.31,1073
1538000,Berkeley Vale,3,4,2,735,House,8355,33852,6.142,-33.34073,151.42855,10,0.1,220.1,61.6,1073
1525000,Harrington Park,2,4,2,757,House,10663,44668,8.004,-34.02561,150.73523,74,0.1,220.1,47.35,1073
1400000,Kingswood,2,3,1,1581,House,9301,33228,4.782,-33.76129,150.72784,42,0.1,220.1,46.09,1073
1400000,Forresters Beach,2,3,2,689,House,2900,35932,2.768,-33.40857,151.46938,47,0.1,220.1,56.07,1073
1397000,Glenwood,3,4,2,388,House,16130,40820,5.119,-33.73755,150.93545,84,0.1,220.1,29.09,1073
1305000,Long Jetty,2,3,3,575,House,6390,28288,2.539,-33.35917,151.48543,10,0.1,220.1,61.67,1073
1290000,Stanhope Gardens,2,3,2,370,House,9163,45864,2.84,-33.71551,150.92733,64,0.1,220.1,30.99,1073
1265000,Mount Annan,2,4,2,1067,House,11703,43680,10.226,-34.06403,150.76318,115,0.1,220.1,46.81,1073
1200000,Ettalong Beach,2,3,2,601,House,4793,25792,1.777,-33.51595,151.33432,6,0.1,220.1,40.41,1073
1200000,Berkeley Vale,2,4,2,556,House,8355,33852,6.142,-33.34073,151.42855,10,0.1,220.1,61.6,1073
1200000,Green Valley,2,4,2,626,House,12516,26312,3.215,-33.90263,150.86967,73,0.1,220.1,31.75,1073
1180000,Auburn,3,4,2,394,House,37366,22568,8.564,-33.85787,151.02827,33,0.1,220.1,16.83,1073
1150000,Prospect,2,4,1,558,House,4716,37544,13.776,-33.81244,150.90067,57,0.1,220.1,29.21,1073
1140000,St Leonards,2,2,1,117,Apartment / Unit / Flat,5495,72072,0.801,-33.82233,151.19286,85,0.1,220.1,5.0,1073
1130000,Winmalee,2,4,2,755,House,6202,38740,9.058,-33.67971,150.61119,263,0.1,220.1,59.15,1073
1105000,Kings Park,1,4,3,557,House,3453,43420,2.605,-33.7437,150.9059,57,0.1,220.1,31.21,1073
1100000,Wyoming,2,4,2,761,House,10134,29380,7.138,-33.40534,151.3625,32,0.1,220.1,52.93,1073
1080000,Bass Hill,1,3,3,411,House,9069,24388,2.929,-33.90028,150.99309,40,0.1,220.1,20.43,1073
1060000,Werrington County,2,5,3,800,House,3645,38948,2.09,-33.74701,150.74862,38,0.1,220.1,44.68,1073
1060000,Edmondson Park,2,4,2,432,House,2271,42640,6.946,-33.96407,150.85104,64,0.1,220.1,34.95,1073
1022000,Wyoming,3,5,2,781,House,10134,29380,7.138,-33.40534,151.3625,32,0.1,220.1,52.93,1073
1010000,Leumeah,3,6,3,835,House,9835,32292,4.055,-34.05375,150.83957,81,0.1,220.1,40.12,1073
1000000,Dulwich Hill,1,2,2,220,Apartment / Unit / Flat,13715,47528,2.122,-33.9047,151.13884,32,0.1,220.1,7.9,1073
4650000,Oyster Bay,4,5,3,1222,House,5488,47736,2.101,-34.0069,151.08096,11,0.1,220.1,19.73,1072
3420000,Narrabeen,2,3,2,289,Apartment / Unit / Flat,8207,48932,2.197,-33.71505,151.29588,0,0.1,220.1,18.45,1072
3400000,Monterey,3,5,4,673,House,4532,37232,1.152,-33.97235,151.14822,5,0.1,220.1,13.19,1072
3200000,Ryde,1,3,1,312,House,26499,39312,7.096,-33.8078,151.11399,58,0.1,220.1,10.92,1072
2900000,Stanmore,3,4,1,205,House,7938,55484,1.218,-33.8937,151.16537,29,0.1,220.1,5.2,1072
2875000,Bayview,3,5,2,700,House,3620,40300,3.74,-33.66062,151.28882,113,0.1,220.1,23.83,1072
2800000,Bonnet Bay,3,5,2,1100,House,2262,49868,1.13,-34.01049,151.054,45,0.1,220.1,21.63,1072
2800000,Naremburn,3,4,1,335,House,5884,67184,1.25,-33.81731,151.20149,77,0.1,220.1,5.36,1072
2600000,Pearl Beach,1,3,1,550,House,536,35568,1.257,-33.54226,151.30629,12,0.1,220.1,36.91,1072
2500000,Macmasters Beach,2,3,1,696,House,1294,37440,5.879,-33.49756,151.40816,46,0.1,220.1,44.72,1072
2210000,Wahroonga,1,4,2,696,House,17371,47424,9.766,-33.72353,151.11725,194,0.1,220.1,17.9,1072
2150000,Rydalmere,4,5,4,650,House,6642,33540,3.8,-33.81378,151.03784,13,0.1,220.1,16.91,1072
2110000,Burwood,2,4,2,392,House,16030,24856,2.435,-33.87838,151.10412,33,0.1,220.1,9.9,1072
1910000,Connells Point,2,3,2,543,House,2829,44200,1.035,-33.98536,151.09431,16,0.1,220.1,17.09,1072
1825000,Annandale,2,2,0,183,House,9451,60424,1.493,-33.87982,151.16973,24,0.1,220.1,4.06,1072
1820000,Bexley North,2,3,3,550,House,4097,31876,1.204,-33.94238,151.11532,41,0.1,220.1,12.24,1072
1785000,Rydalmere,4,5,1,310,Semi-Detached,6642,33540,3.8,-33.81378,151.03784,13,0.1,220.1,16.91,1072
1780000,Macmasters Beach,4,5,1,1771,House,1294,37440,5.879,-33.49756,151.40816,46,0.1,220.1,44.72,1072
1753000,Erskineville,2,3,1,210,Townhouse,8014,71812,0.808,-33.90226,151.18621,14,0.1,220.1,4.66,1072
1515000,Berowra Heights,1,3,2,714,House,5264,42848,8.004,-33.60156,151.136,197,0.1,220.1,30.03,1072
1510000,Canterbury,2,4,3,370,House,7233,34632,1.964,-33.913,151.1171,6,0.1,220.1,10.09,1072
1500000,Minchinbury,2,4,4,1181,House,5619,37648,4.186,-33.78664,150.82899,70,0.1,220.1,36.32,1072
1470000,Northmead,2,4,2,711,House,11215,40924,4.286,-33.78379,150.99349,49,0.1,220.1,21.97,1072
1390000,Glenwood,3,5,2,557,House,16130,40820,5.119,-33.73755,150.93545,84,0.1,220.1,29.09,1072
1382000,Acacia Gardens,2,5,3,593,House,3798,47060,1.001,-33.73411,150.91377,88,0.1,220.1,31.04,1072
1330000,Northmead,1,3,1,557,House,11215,40924,4.286,-33.78379,150.99349,49,0.1,220.1,21.97,1072
1305000,Berowra,1,3,4,1220,House,4721,44200,8.297,-33.62806,151.15004,194,0.1,220.1,26.88,1072
1285000,Killarney Vale,2,6,2,580,House,7216,30108,3.018,-33.36629,151.4607,8,0.1,220.1,60.03,1072
1280000,Milperra,2,4,4,555,House,3952,36244,5.371,-33.94109,150.98349,15,0.1,220.1,22.57,1072
1227000,Killarney Vale,2,3,3,626,House,7216,30108,3.018,-33.36629,151.4607,8,0.1,220.1,60.03,1072
1180000,Jordan Springs,2,4,2,483,House,5156,50076,3.981,-33.72309,150.73341,44,0.1,220.1,46.85,1072
1150000,Penrith,2,3,2,668,House,13295,32240,12.202,-33.74515,150.68955,26,0.1,220.1,49.99,1072
1085000,Ingleburn,2,5,2,968,House,15039,33124,12.454,-34.0051,150.8581,41,0.1,220.1,36.04,1072
1050000,Collaroy,1,2,1,74,Apartment / Unit / Flat,7870,49660,2.679,-33.73559,151.30351,14,0.1,220.1,16.78,1072
1050000,Chippendale,1,2,1,95,Apartment / Unit / Flat,8617,28080,0.464,-33.88626,151.19999,25,0.1,220.1,2.52,1072
3530000,Paddington,2,2,0,127,House,12911,73944,1.627,-33.88334,151.22781,53,0.1,220.1,2.61,1071
3500000,Oatlands,3,6,2,790,House,5660,36660,2.462,-33.79508,151.02527,54,0.1,220.1,18.77,1071
3450000,Balgowlah,1,3,1,650,House,7961,56576,1.959,-33.79453,151.26125,58,0.1,220.1,9.16,1071
3100000,Earlwood,1,3,3,1005,House,17741,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,1071
3100000,Earlwood,1,3,2,1005,House,17741,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,1071
3100000,North Curl Curl,2,4,2,623,House,4117,48152,1.215,-33.76314,151.29088,14,0.1,220.1,13.57,1071
3060000,Eastwood,3,4,2,1012,House,17865,30368,5.194,-33.78849,151.08514,75,0.1,220.1,14.34,1071
2905000,Forestville,2,4,2,705,House,8329,39884,4.687,-33.76172,151.21039,130,0.1,220.1,11.47,1071
2790000,Denistone,4,6,2,689,House,3751,40040,1.508,-33.79872,151.08981,58,0.1,220.1,13.34,1071
2720000,Earlwood,1,3,1,569,House,17741,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,1071
2550000,Pennant Hills,2,5,2,1631,House,7287,43472,6.123,-33.73636,151.07741,168,0.1,220.1,18.83,1071
2500000,Concord West,2,3,3,606,House,5914,39104,2.542,-33.8435,151.092,16,0.1,220.1,11.17,1071
2500000,Annandale,1,2,2,215,House,9451,60424,1.493,-33.87982,151.16973,24,0.1,220.1,4.06,1071
2470000,Eastwood,2,4,2,714,House,17865,30368,5.194,-33.78849,151.08514,75,0.1,220.1,14.34,1071
2430000,Balmain,1,3,0,108,House,10453,69784,1.538,-33.85833,151.18067,36,0.1,220.1,2.81,1071
2320000,Marrickville,2,3,2,158,House,26592,41236,5.771,-33.91228,151.15592,14,0.1,220.1,7.23,1071
2257500,Carlingford,2,4,2,740,House,24394,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,1071
2180000,Rozelle,2,3,0,158,House,8725,75764,1.834,-33.86465,151.17428,17,0.1,220.1,3.3,1071
2178000,Gymea,3,4,1,335,Semi-Detached,7589,42900,2.185,-34.03656,151.0841,74,0.1,220.1,22.29,1071
2125000,Enmore,1,3,1,171,House,3880,53872,0.442,-33.90021,151.16983,30,0.1,220.1,5.37,1071
2000000,Frenchs Forest,1,3,4,1157,House,13473,44876,8.643,-33.75137,151.22303,148,0.1,220.1,12.68,1071
1895000,Carlingford,2,4,1,534,House,24394,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,1071
1800000,Annandale,1,2,1,152,House,9451,60424,1.493,-33.87982,151.16973,24,0.1,220.1,4.06,1071
1665000,Middleton Grange,4,5,2,452,House,5177,44044,2.555,-33.91254,150.84322,54,0.1,220.1,34.32,1071
1625000,Banksia,1,4,2,443,House,3388,33904,0.957,-33.94651,151.14536,11,0.1,220.1,10.82,1071
1610000,Earlwood,1,2,1,342,Duplex,17741,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,1071
1605000,Bexley,2,4,3,539,House,19733,31512,4.366,-33.95213,151.1183,50,0.1,220.1,12.84,1071
1510000,Peakhurst Heights,2,3,2,575,House,2336,36816,0.873,-33.97527,151.05493,46,0.1,220.1,18.83,1071
1450000,West Hoxton,2,4,3,495,House,10012,36764,6.708,-33.93142,150.83406,66,0.1,220.1,35.53,1071
1375000,Bangor,1,3,2,495,House,5568,44096,3.922,-34.01671,151.03226,100,0.1,220.1,23.5,1071
1285000,Point Clare,3,4,2,606,House,3731,31772,3.336,-33.44017,151.31715,62,0.1,220.1,48.17,1071
1250000,The Entrance,1,2,1,696,House,4006,26572,1.655,-33.34383,151.4961,15,0.1,220.1,63.63,1071
1215000,Springfield,2,4,2,556,House,4104,34320,4.586,-33.42768,151.372,20,0.1,220.1,50.8,1071
1200000,Moorebank,2,3,2,313,House,9747,38792,12.516,-33.94248,150.94138,15,0.1,220.1,26.27,1071
1195000,Glenwood,1,3,1,427,House,16130,40820,5.119,-33.73755,150.93545,84,0.1,220.1,29.09,1071
1185000,Pemulwuy,2,4,1,275,House,5009,52832,3.777,-33.82108,150.92398,57,0.1,220.1,26.91,1071
1156500,Minto,1,2,0,759,House,12551,29276,9.568,-34.03164,150.84989,71,0.1,220.1,38.06,1071
1137000,Marsden Park,2,4,2,280,House,1008,32500,23.354,-33.69979,150.81845,36,0.1,220.1,40.63,1071
1103441,Sydenham,1,2,1,191,House,1145,38844,0.27,-33.91673,151.16817,8,0.1,220.1,6.9,1071
1050000,Quakers Hill,1,4,1,524,House,27080,40196,9.727,-33.72826,150.88995,40,0.1,220.1,33.29,1071
1045200,Vineyard,3,4,2,279,House,1166,31512,11.013,-33.64161,150.85208,21,0.1,220.1,41.4,1071
1025000,Stanhope Gardens,2,3,1,342,House,9163,45864,2.84,-33.71551,150.92733,64,0.1,220.1,30.99,1071
1004888,Penrith,2,5,2,375,House,13295,32240,12.202,-33.74515,150.68955,26,0.1,220.1,49.99,1071
3660000,Bella Vista,3,4,3,810,House,7837,43784,3.8,-33.74234,150.95464,101,0.1,220.1,27.28,1070
3550000,North Curl Curl,3,4,2,642,House,4117,48152,1.215,-33.76314,151.29088,14,0.1,220.1,13.57,1070
3500000,Paddington,1,3,1,149,House,12911,73944,1.627,-33.88334,151.22781,53,0.1,220.1,2.61,1070
3000000,Balmain,2,3,1,135,House,10453,69784,1.538,-33.85833,151.18067,36,0.1,220.1,2.81,1070
2910000,Lilyfield,3,4,2,291,House,7616,58916,2.159,-33.87113,151.16107,37,0.1,220.1,4.57,1070
2720000,Belrose,1,3,3,696,House,8780,39728,13.636,-33.72159,151.21169,156,0.1,220.1,15.92,1070
2600000,Oatlands,2,4,1,752,House,5660,36660,2.462,-33.79508,151.02527,54,0.1,220.1,18.77,1070
2510000,Bella Vista,3,5,5,810,House,7837,43784,3.8,-33.74234,150.95464,101,0.1,220.1,27.28,1070
2470000,Cherrybrook,3,6,2,730,House,18765,39936,8.26,-33.72178,151.04593,156,0.1,220.1,21.99,1070
2470000,Como,3,5,3,556,House,3977,49296,1.598,-34.00258,151.0648,42,0.1,220.1,20.31,1070
2350000,West Ryde,3,5,1,746,House,13394,38584,3.566,-33.8063,151.08417,35,0.1,220.1,13.34,1070
2285000,Cherrybrook,2,4,2,740,House,18765,39936,8.26,-33.72178,151.04593,156,0.1,220.1,21.99,1070
2260000,Leichhardt,1,2,1,310,House,14625,56784,2.595,-33.88143,151.15595,31,0.1,220.1,5.31,1070
2260000,Gymea Bay,3,4,4,888,House,6892,44460,2.405,-34.04951,151.08733,67,0.1,220.1,23.38,1070
2200000,Thornleigh,4,5,1,776,House,8464,43160,3.87,-33.72225,151.08107,167,0.1,220.1,19.84,1070
2075000,Beacon Hill,2,4,4,567,House,7457,41288,2.605,-33.75228,151.25889,119,0.1,220.1,13.32,1070
2048000,Hornsby,2,3,2,708,House,22168,38792,8.386,-33.69724,151.10055,187,0.1,220.1,21.2,1070
2000000,Beacon Hill,1,4,2,630,House,7457,41288,2.605,-33.75228,151.25889,119,0.1,220.1,13.32,1070
2000000,Marrickville,1,3,1,240,House,26592,41236,5.771,-33.91228,151.15592,14,0.1,220.1,7.23,1070
1975000,Beaumont Hills,3,5,3,613,House,9042,46488,3.19,-33.69788,150.94161,67,0.1,220.1,31.01,1070
1910000,Westleigh,3,4,2,696,House,4456,44044,3.821,-33.70912,151.07001,168,0.1,220.1,21.62,1070
1900000,Miranda,1,4,2,600,House,15284,38272,4.676,-34.03262,151.10521,23,0.1,220.1,20.95,1070
1870000,Forresters Beach,2,5,2,555,House,2900,35932,2.768,-33.40857,151.46938,47,0.1,220.1,56.07,1070
1850000,Cromer,1,3,2,268,House,7592,40144,6.206,-33.73041,151.26832,32,0.1,220.1,15.89,1070
1808000,Glebe,1,2,0,121,House,11532,43368,1.693,-33.87781,151.18626,29,0.1,220.1,2.6,1070
1770000,Asquith,3,4,3,829,House,3376,40924,3.502,-33.68827,151.11987,153,0.1,220.1,21.32,1070
1760000,Surry Hills,2,2,1,99,Apartment / Unit / Flat,16412,60320,1.316,-33.88447,151.21001,36,0.1,220.1,2.14,1070
1730000,Avoca Beach,3,4,3,854,House,4584,39728,4.442,-33.46746,151.42812,0,0.1,220.1,48.53,1070
1710000,Sylvania Waters,1,3,2,563,House,3169,39572,1.06,-34.01864,151.11234,1,0.1,220.1,19.27,1070
1700000,Beaumont Hills,3,5,2,451,House,9042,46488,3.19,-33.69788,150.94161,67,0.1,220.1,31.01,1070
1640000,Miranda,2,3,2,588,House,15284,38272,4.676,-34.03262,151.10521,23,0.1,220.1,20.95,1070
1580000,Umina Beach,2,4,2,696,House,16733,29380,6.988,-33.5194,151.31264,8,0.1,220.1,39.51,1070
1485000,Marsden Park,3,5,2,410,House,1008,32500,23.354,-33.69979,150.81845,36,0.1,220.1,40.63,1070
1460000,Roselands,2,3,3,632,House,11579,28288,2.745,-33.93329,151.07526,54,0.1,220.1,14.57,1070
1450000,Engadine,2,4,2,607,House,17375,41756,9.233,-34.05778,151.01793,147,0.1,220.1,27.77,1070
1450000,Hornsby,2,3,2,430,House,22168,38792,8.386,-33.69724,151.10055,187,0.1,220.1,21.2,1070
1400000,Wakeley,3,4,2,667,House,4746,23972,1.629,-33.87381,150.90868,32,0.1,220.1,27.89,1070
1380000,Fairfield East,4,6,2,446,Semi-Detached,5273,21008,1.987,-33.87535,150.97324,14,0.1,220.1,21.93,1070
1356500,Long Jetty,2,4,2,696,House,6390,28288,2.539,-33.35917,151.48543,10,0.1,220.1,61.67,1070
1320000,Panania,2,4,1,355,Semi-Detached,12419,34216,4.751,-33.95493,150.99524,18,0.1,220.1,22.21,1070
1300000,Point Frederick,1,3,1,645,House,1927,36868,0.596,-33.44184,151.34373,8,0.1,220.1,48.56,1070
1300000,Moorebank,3,4,2,301,House,9747,38792,12.516,-33.94248,150.94138,15,0.1,220.1,26.27,1070
1250000,Richmond,2,5,1,753,House,5482,32812,26.813,-33.60517,150.75869,22,0.1,220.1,50.79,1070
1220000,Toongabbie,2,3,2,557,House,14337,34996,4.733,-33.79196,150.9468,39,0.1,220.1,25.67,1070
1220000,Moorebank,1,4,2,670,House,9747,38792,12.516,-33.94248,150.94138,15,0.1,220.1,26.27,1070
1215000,Camden South,2,3,4,835,House,4539,39832,4.236,-34.08232,150.70072,82,0.1,220.1,52.86,1070
1200000,Parklea,2,4,2,333,House,3465,43004,1.061,-33.72521,150.91722,81,0.1,220.1,31.23,1070
1200000,Umina Beach,2,4,2,455,House,16733,29380,6.988,-33.5194,151.31264,8,0.1,220.1,39.51,1070
1189000,Hamlyn Terrace,2,5,2,462,House,6069,29952,5.215,-33.25323,151.47277,17,0.1,220.1,72.13,1070
1185000,Toukley,3,4,3,607,House,4550,25844,3.683,-33.25799,151.54324,4,0.1,220.1,74.11,1070
1180000,Riverstone,2,4,1,309,House,7247,36764,22.465,-33.66886,150.85969,28,0.1,220.1,39.07,1070
1180000,Horningsea Park,3,4,2,577,House,3729,35880,0.981,-33.94614,150.84429,50,0.1,220.1,34.99,1070
1155000,Acacia Gardens,2,4,2,541,House,3798,47060,1.001,-33.73411,150.91377,88,0.1,220.1,31.04,1070
1143000,Davistown,1,4,4,481,House,2488,31668,1.61,-33.4847,151.36192,2,0.1,220.1,44.49,1070
1100000,Campbelltown,3,6,2,646,House,12566,30628,11.391,-34.06338,150.80766,65,0.1,220.1,43.19,1070
1090000,Moorebank,2,3,2,274,House,9747,38792,12.516,-33.94248,150.94138,15,0.1,220.1,26.27,1070
1080000,Woodbine,3,5,4,914,House,2741,33228,1.195,-34.04484,150.82045,65,0.1,220.1,41.15,1070
1060000,Bexley,2,3,2,180,Villa,19733,31512,4.366,-33.95213,151.1183,50,0.1,220.1,12.84,1070
1035000,Woodcroft,2,4,1,467,House,6440,40768,1.693,-33.75523,150.88065,38,0.1,220.1,32.83,1070
1025000,Glenbrook,1,3,2,696,House,5051,43992,6.995,-33.76592,150.62573,199,0.1,220.1,55.19,1070
1013000,Elizabeth Hills,2,3,2,375,House,2535,39468,1.123,-33.90019,150.84825,49,0.1,220.1,33.68,1070
1010000,Riverstone,2,4,1,338,House,7247,36764,22.465,-33.66886,150.85969,28,0.1,220.1,39.07,1070
4675000,Cronulla,2,4,2,910,House,18070,52364,3.872,-34.05635,151.15411,17,0.1,220.1,21.83,1069
4000000,Turramurra,3,4,2,1018,House,11919,49920,6.001,-33.73444,151.12793,183,0.1,220.1,16.36,1069
3700000,Ashfield,2,4,3,716,House,23841,35412,3.414,-33.88947,151.12753,38,0.1,220.1,8.08,1069
3401000,Pymble,2,3,2,1454,House,11051,53300,6.568,-33.74511,151.1397,130,0.1,220.1,14.82,1069
3355000,Fairlight,1,3,1,310,House,5840,65000,1.168,-33.79412,151.27428,38,0.1,220.1,9.88,1069
3210000,North Ryde,3,5,2,531,House,10860,36712,5.36,-33.79673,151.1332,59,0.1,220.1,10.39,1069
3050000,Eastwood,4,5,1,582,House,17865,30368,5.194,-33.78849,151.08514,75,0.1,220.1,14.34,1069
3035000,Cabarita,3,4,2,284,Semi-Detached,1957,52988,0.499,-33.84744,151.11635,10,0.1,220.1,8.88,1069
2880000,West Ryde,2,5,2,647,House,13394,38584,3.566,-33.8063,151.08417,35,0.1,220.1,13.34,1069
2850000,Five Dock,3,4,2,318,House,9356,45552,2.449,-33.86665,151.12685,16,0.1,220.1,7.69,1069
2750000,Maroubra,2,3,1,268,Semi-Detached,30688,40248,5.923,-33.94543,151.24625,32,0.1,220.1,9.52,1069
2715000,Eastwood,1,3,1,756,House,17865,30368,5.194,-33.78849,151.08514,75,0.1,220.1,14.34,1069
2680000,Forestville,2,4,2,702,House,8329,39884,4.687,-33.76172,151.21039,130,0.1,220.1,11.47,1069
2670000,Blakehurst,2,6,2,797,House,6219,37700,2.313,-33.99061,151.10947,37,0.1,220.1,16.73,1069
2555000,Ryde,1,3,3,714,House,26499,39312,7.096,-33.8078,151.11399,58,0.1,220.1,10.92,1069
2380000,Ermington,2,4,2,708,House,10737,33644,4.135,-33.8105,151.06162,40,0.1,220.1,15.0,1069
2370000,Five Dock,1,3,2,284,House,9356,45552,2.449,-33.86665,151.12685,16,0.1,220.1,7.69,1069
2300000,Wahroonga,2,3,2,738,House,17371,47424,9.766,-33.72353,151.11725,194,0.1,220.1,17.9,1069
2200000,Enmore,3,4,1,278,House,3880,53872,0.442,-33.90021,151.16983,30,0.1,220.1,5.37,1069
2200000,Abbotsbury,3,5,2,675,House,4253,37492,4.979,-33.86513,150.85951,83,0.1,220.1,32.42,1069
2138000,Bexley North,2,4,4,538,House,4097,31876,1.204,-33.94238,151.11532,41,0.1,220.1,12.24,1069
2110000,Newtown,1,3,1,142,House,15029,55484,1.578,-33.89994,151.18038,24,0.1,220.1,4.73,1069
2080000,Ermington,2,4,2,521,House,10737,33644,4.135,-33.8105,151.06162,40,0.1,220.1,15.0,1069
2030000,Alexandria,2,3,1,208,House,8262,69732,3.516,-33.9082,151.19191,9,0.1,220.1,5.06,1069
2000000,Epping,2,4,2,689,House,23688,37024,6.838,-33.77377,151.07681,101,0.1,220.1,15.95,1069
1855000,Glen Alpine,4,6,4,1124,House,4559,41912,5.362,-34.08767,150.7719,121,0.1,220.1,47.41,1069
1830000,Seven Hills,2,5,2,556,House,19326,33540,9.629,-33.77743,150.94272,38,0.1,220.1,26.58,1069
1820000,Dundas Valley,1,3,2,613,House,5412,32188,1.785,-33.79216,151.05607,59,0.1,220.1,16.38,1069
1800000,Rydalmere,2,4,3,500,House,6642,33540,3.8,-33.81378,151.03784,13,0.1,220.1,16.91,1069
1780000,West Ryde,2,3,2,253,Villa,13394,38584,3.566,-33.8063,151.08417,35,0.1,220.1,13.34,1069
1775000,Glenmore Park,3,4,2,785,House,23004,45916,9.74,-33.79317,150.68049,54,0.1,220.1,49.65,1069
1770000,Panania,2,3,2,730,House,12419,34216,4.751,-33.95493,150.99524,18,0.1,220.1,22.21,1069
1765000,Arncliffe,1,4,2,696,House,10590,32708,2.943,-33.93868,151.14572,32,0.1,220.1,10.09,1069
1761888,Hornsby Heights,2,5,2,1112,House,6305,43576,10.218,-33.6556,151.10003,201,0.1,220.1,25.37,1069
1740000,Pemulwuy,3,5,4,371,House,5009,52832,3.777,-33.82108,150.92398,57,0.1,220.1,26.91,1069
1735000,The Ponds,3,5,2,510,House,11731,53716,4.654,-33.70612,150.90622,54,0.1,220.1,33.2,1069
1720000,Blakehurst,3,4,2,455,House,6219,37700,2.313,-33.99061,151.10947,37,0.1,220.1,16.73,1069
1700000,Balmain,1,2,0,139,House,10453,69784,1.538,-33.85833,151.18067,36,0.1,220.1,2.81,1069
