price,num_bed,num_bath,property_size,km_from_cbd,suburb_lng,suburb_lat,suburb_population,suburb_median_income,type
2400000,5,2,1188,14.44,151.13054,-33.97729,2393,39208,3
2302000,3,1,603,9.41,151.11777,-33.90113,3329,38636,3
2285000,4,3,352,8.78,151.11506,-33.86462,1238,42588,3
2240000,4,2,211,6.42,151.17672,-33.91594,3145,58968,3
2155000,4,3,696,15.95,151.07681,-33.77377,23688,37024,3
2000000,4,3,700,24.47,151.00275,-34.0025,10304,43836,3
1980000,3,2,1088,12.96,151.15575,-33.75743,7668,44564,3
1940000,6,3,460,15.94,151.06843,-33.9472,5618,27404,3
1900000,3,2,569,13.34,151.08981,-33.79872,3751,40040,11
1820000,3,2,471,11.18,151.23342,-33.96403,9804,36452,3
1810000,3,2,961,42.31,150.77085,-33.75951,12195,32760,3
1680000,6,3,561,24.14,150.97397,-33.95835,1668,51376,3
1610000,3,2,777,18.83,151.07741,-33.73636,7287,43472,3
1600000,5,4,822,30.78,150.87759,-33.87884,9772,25376,3
1562000,3,2,234,20.92,151.1403,-34.0446,3962,44408,7
1550000,4,2,366,12.24,151.11532,-33.94238,4097,31876,2
1510000,5,3,588,20.63,151.0826,-34.01795,3459,41132,3
1387500,2,2,205,12.5,151.08824,-33.8162,4408,49140,0
1380000,3,2,608,20.63,151.0826,-34.01795,3459,41132,3
1350000,4,3,954,46.89,151.31618,-33.45183,1602,36868,3
1315000,3,1,638,17.61,151.03125,-33.91991,32113,23556,3
1220000,3,1,1012,24.52,150.95535,-33.80402,7247,30680,3
1205000,4,2,601,23.66,150.97046,-33.79058,3133,38012,3
1205000,4,1,734,43.91,151.39045,-33.49914,2545,36764,3
1150000,6,3,705,27.74,150.91194,-33.89292,7222,21268,3
1100000,6,2,1012,28.89,150.90114,-33.90435,9955,24128,3
1090000,3,1,556,17.61,151.03125,-33.91991,32113,23556,3
1080000,3,2,200,15.75,151.10598,-33.97767,5147,30784,11
1012000,4,2,305,35.82,150.8735,-33.70583,4983,42744,3
1010000,5,3,564,21.93,150.97324,-33.87535,5273,21008,3
1005000,3,1,566,28.54,150.90215,-33.88259,6119,23920,3
3613000,5,3,596,19.05,151.27318,-33.70172,4357,44460,3
2680000,5,3,494,13.14,151.09956,-33.93971,12446,30576,3
1867000,5,3,877,27.28,150.95464,-33.74234,7837,43784,3
1260000,4,3,825,49.66,150.70828,-33.70698,15759,40716,3
1130000,4,3,478,34.35,150.84885,-33.93761,2043,44096,3
2100000,4,2,710,22.79,151.10248,-34.05003,3074,45292,3
1125000,4,2,758,55.12,150.63789,-33.72773,3034,41704,3
1090000,4,3,594,50.8,151.372,-33.42768,4104,34320,3
960000,3,2,504,33.29,150.88995,-33.72826,27080,40196,3
365000,2,1,1958,49.99,150.68955,-33.74515,13295,32240,0
2061000,5,4,670,17.96,151.02148,-33.90422,18013,24284,3
4880000,5,3,418,4.85,151.2503,-33.89296,9445,54964,3
3160000,4,3,841,19.27,151.11234,-34.01864,3169,39572,3
2860000,4,2,411,8.08,151.12753,-33.88947,23841,35412,3
2665000,3,3,405,8.88,151.11635,-33.84744,1957,52988,3
2100000,4,3,1055,40.94,151.37418,-33.52256,745,40716,3
2000000,3,2,114,4.66,151.18621,-33.90226,8014,71812,3
1827000,4,2,942,18.95,151.09579,-33.72338,5290,38688,3
1800000,2,2,85,4.19,151.23244,-33.89787,2376,65936,0
1750000,4,2,556,24.3,151.08069,-34.05591,3125,47268,3
1400000,2,2,197,5.37,151.16983,-33.90021,3880,53872,10
1365000,5,3,1227,44.49,151.36192,-33.4847,2488,31668,3
1210000,4,2,608,31.57,150.87006,-33.89103,7303,26416,3
1188000,3,2,143,11.97,151.08387,-33.84081,2254,47944,10
1103000,3,1,480,16.36,151.03345,-33.87461,9049,24544,3
2830000,4,3,298,6.12,151.14375,-33.86584,1376,44876,3
2750000,5,3,699,23.83,151.28882,-33.66062,3620,40300,3
2100000,4,2,897,18.83,151.07741,-33.73636,7287,43472,3
2000000,5,3,474,20.92,151.1403,-34.0446,3962,44408,3
1745000,3,1,221,7.69,151.12685,-33.86665,9356,45552,3
1560000,1,1,103,2.94,151.18309,-33.85093,3303,78780,7
1500000,3,2,961,64.12,151.44816,-33.32251,941,34320,3
1442000,4,3,1695,49.98,151.43598,-33.45608,2200,45084,3
1235000,5,2,696,25.65,150.94399,-33.80002,5590,35152,3
1155000,5,2,610,26.82,150.93951,-33.95266,8952,44096,3
1070000,6,3,483,50.15,150.72519,-34.06839,4307,53196,3
880000,3,2,550,33.29,150.88995,-33.72826,27080,40196,3
2400000,5,2,464,15.25,151.12424,-33.9826,2022,36504,3
2340000,4,2,650,19.05,151.27318,-33.70172,4357,44460,3
2300000,5,3,739,18.83,151.07741,-33.73636,7287,43472,3
1700000,4,2,696,62.76,151.50069,-33.35427,1027,32188,3
1650000,3,1,380,10.82,151.14536,-33.94651,3388,33904,3
762000,3,1,557,33.29,150.88995,-33.72826,27080,40196,3
3550000,3,2,635,9.54,151.18105,-33.78256,10082,51896,3
3370000,3,2,234,6.8,151.27112,-33.89903,1622,73528,3
3000000,3,1,318,11.18,151.23342,-33.96403,9804,36452,3
2825000,3,1,980,13.47,151.12999,-33.76365,5298,48672,3
2440000,4,3,376,16.06,151.14125,-33.99813,1238,39728,3
1970000,2,1,1574,49.99,150.68955,-33.74515,13295,32240,3
1350000,4,3,565,45.4,150.73268,-33.77096,1475,33540,3
1330000,2,2,360,42.27,151.35585,-33.50408,681,26936,3
1300000,4,2,240,12.57,151.0793,-33.89656,3546,36660,10
1180000,4,1,929,21.93,150.97324,-33.87535,5273,21008,3
1170000,6,3,849,45.52,150.80041,-33.63844,6366,41288,3
1024000,6,3,904,72.46,151.54578,-33.2754,1171,23712,3
1000000,4,1,708,42.31,150.77085,-33.75951,12195,32760,3
5410000,6,3,759,8.8,151.21481,-33.78592,2554,50856,3
4500000,4,3,603,6.03,151.2183,-33.8112,6347,60060,3
4250000,4,2,1328,11.7,151.15799,-33.76899,10574,49452,3
3115000,4,2,186,4.66,151.18621,-33.90226,8014,71812,3
2500000,3,2,2023,14.61,151.05729,-33.8989,24373,22672,3
2470000,3,1,125,4.66,151.18621,-33.90226,8014,71812,3
2370000,3,1,235,4.73,151.21527,-33.82277,7006,72020,3
2352000,4,3,701,15.94,151.09416,-33.75872,4526,45344,3
2226000,3,1,752,13.47,151.12999,-33.76365,5298,48672,3
2170000,5,3,519,13.14,151.09956,-33.93971,12446,30576,3
2145000,5,3,460,15.0,151.06162,-33.8105,10737,33644,7
2100000,3,1,468,8.08,151.12753,-33.88947,23841,35412,3
2100000,3,1,854,19.97,151.0117,-33.79411,13248,37908,3
1975000,4,2,654,13.34,151.08981,-33.79872,3751,40040,3
1950000,3,2,292,15.45,151.14479,-33.99339,1661,45136,3
1930000,4,2,538,11.18,151.23342,-33.96403,9804,36452,3
1925000,3,2,588,11.17,151.092,-33.8435,5914,39104,3
1911000,2,1,227,9.16,151.26125,-33.79453,7961,56576,0
1900000,3,1,247,5.37,151.16983,-33.90021,3880,53872,3
1820000,4,3,453,16.67,151.03275,-33.89271,893,40820,3
1795000,4,2,426,14.02,151.27239,-33.75,6608,34008,3
1795000,3,1,524,14.44,151.13054,-33.97729,2393,39208,3
1730000,3,1,404,11.17,151.092,-33.8435,5914,39104,3
1590000,3,2,157,5.36,151.20149,-33.81731,5884,67184,0
1475000,4,2,342,11.95,151.10309,-33.92577,1666,26572,7
1446000,3,2,574,20.31,151.0648,-34.00258,3977,49296,3
1445000,5,2,588,25.65,150.94399,-33.80002,5590,35152,3
1420000,4,1,626,16.73,151.10947,-33.99061,6219,37700,3
1395000,3,1,500,6.33,151.14202,-33.85841,5001,47684,0
1355000,3,2,911,25.19,150.93847,-33.84836,11972,23764,3
1336000,4,3,562,16.99,151.02748,-33.88245,4926,24908,3
1308000,3,1,1012,24.09,150.95058,-33.88495,10216,20592,3
1300000,3,1,557,16.36,151.03345,-33.87461,9049,24544,3
1300000,5,2,600,24.14,150.97397,-33.95835,1668,51376,3
1247000,4,2,1432,52.06,150.71838,-34.0946,2238,50284,3
1197000,4,2,603,32.42,150.85951,-33.86513,4253,37492,3
1120000,4,2,467,29.87,150.88877,-33.89333,8670,22204,3
1100000,5,2,660,52.96,150.64974,-33.76836,2518,46852,3
1070000,5,2,445,26.64,150.9227,-33.88198,10974,22152,3
1065000,4,2,714,31.75,150.86967,-33.90263,12516,26312,3
3700000,4,3,281,5.45,151.22388,-33.91291,15004,26728,3
2500000,4,2,916,10.35,151.16255,-33.78063,9791,51064,3
2625000,4,3,664,16.78,151.30351,-33.73559,7870,49660,3
2050000,6,3,777,20.47,151.12423,-34.03534,11658,42380,3
2000000,3,1,392,7.69,151.12685,-33.86665,9356,45552,3
1681000,3,1,930,24.81,150.98287,-33.74634,37050,41288,3
1412000,3,3,443,24.81,150.98287,-33.74634,37050,41288,3
1200000,4,2,560,50.24,151.38853,-33.43758,4774,28340,3
1190000,3,2,765,63.59,151.44557,-33.32678,2028,31668,3
3300000,2,2,682,12.07,151.28481,-33.77603,8866,57044,3
2450000,3,2,1233,10.07,151.20025,-33.77471,1616,52728,3
2410000,5,2,758,13.21,151.06711,-33.86291,8609,35412,3
2050000,3,2,310,11.18,151.23342,-33.96403,9804,36452,7
2025000,3,3,134,3.12,151.20653,-33.89313,13213,51532,3
1842000,3,2,645,10.09,151.1171,-33.913,7233,34632,3
1732000,4,2,550,15.99,151.11717,-33.98679,1252,36816,3
1700000,4,3,828,24.3,151.08069,-34.05591,3125,47268,3
1700000,3,1,461,14.34,151.08514,-33.78849,17865,30368,3
1475000,7,2,455,14.55,151.13977,-33.98259,1114,35464,3
1450000,2,1,692,18.95,151.09579,-33.72338,5290,38688,3
1300000,4,3,841,50.8,151.372,-33.42768,4104,34320,3
1270000,3,1,487,14.44,151.13054,-33.97729,2393,39208,3
1160000,3,2,214,18.77,151.02527,-33.79508,5660,36660,10
1135000,2,2,169,12.63,151.26932,-33.76268,3161,47320,0
1100000,4,2,566,50.48,150.71508,-34.0577,6005,43160,3
1055000,4,2,702,52.06,150.71838,-34.0946,2238,50284,3
1050000,1,1,1138,32.57,150.8917,-33.99111,13714,26936,3
1000000,4,3,600,52.86,150.70072,-34.08232,4539,39832,3
3520000,3,1,556,7.26,151.22003,-33.80028,2939,65624,3
3520000,5,3,1094,11.7,151.15799,-33.76899,10574,49452,3
3220000,4,2,626,7.26,151.22003,-33.80028,2939,65624,3
3150000,5,1,468,7.42,151.1372,-33.89348,7311,51636,3
2875000,5,3,765,15.94,151.09416,-33.75872,4526,45344,3
2800000,4,2,663,16.58,151.28955,-33.73128,4767,45500,3
2551000,4,3,446,12.57,151.0793,-33.89656,3546,36660,3
2550000,3,2,683,11.56,151.275,-33.77616,3090,45552,3
1960000,5,2,563,19.27,151.11234,-34.01864,3169,39572,3
1685000,5,2,493,49.98,151.43598,-33.45608,2200,45084,3
1650000,4,2,131,4.57,151.16107,-33.87113,7616,58916,3
1600000,7,4,455,9.65,151.14096,-33.93041,2511,32292,3
1560000,4,2,596,74.11,151.54324,-33.25799,4550,25844,3
1528000,4,2,601,44.72,151.40816,-33.49756,1294,37440,3
1450000,4,3,854,52.96,150.64974,-33.76836,2518,46852,3
1450000,3,2,457,44.72,151.40816,-33.49756,1294,37440,3
1360000,3,2,457,21.32,151.11987,-33.68827,3376,40924,3
1300000,2,1,82,6.42,151.17672,-33.91594,3145,58968,9
1250000,4,2,375,45.4,150.73268,-33.77096,1475,33540,3
1100000,5,3,670,36.04,150.8581,-34.0051,15039,33124,3
3850000,5,3,677,23.83,151.28882,-33.66062,3620,40300,3
2900000,4,4,803,20.95,151.10521,-34.03262,15284,38272,3
1980000,3,1,673,12.93,151.09667,-33.79683,2250,39052,3
1900000,3,1,575,13.84,151.07389,-33.81322,1574,41028,3
1749000,3,1,221,6.75,151.1391,-33.87968,6457,41652,3
1617000,4,2,695,24.81,150.98287,-33.74634,37050,41288,3
1350000,4,2,930,45.17,151.3525,-33.47576,3938,36244,3
1280000,5,2,551,43.91,151.39045,-33.49914,2545,36764,3
1150000,4,2,575,42.95,151.34642,-33.49514,1058,34632,3
1100000,5,3,582,28.89,150.90114,-33.90435,9955,24128,3
1001000,4,2,644,38.85,150.79558,-33.80912,6436,40612,3
3000000,4,2,158,4.66,151.18621,-33.90226,8014,71812,3
2920000,4,3,1790,42.27,151.35585,-33.50408,681,26936,3
2640000,3,2,164,3.63,151.18298,-33.88889,10341,46228,3
2400000,3,2,446,7.32,151.21145,-33.93108,6912,25740,3
2400000,5,3,613,20.95,151.10521,-34.03262,15284,38272,3
2313000,5,4,499,32.23,150.92052,-33.70376,10468,51532,3
2026000,3,1,744,46.89,151.31618,-33.45183,1602,36868,3
2000000,3,2,177,4.57,151.16107,-33.87113,7616,58916,3
1750000,4,2,822,19.73,151.08096,-34.0069,5488,47736,3
1726880,3,2,251,11.79,151.1404,-33.95426,15534,33852,3
1702000,3,1,142,6.42,151.17672,-33.91594,3145,58968,3
1680000,5,3,575,76.92,151.53669,-33.22787,3511,27456,3
1670000,6,3,696,56.07,151.46938,-33.40857,2900,35932,3
1580000,2,2,133,3.18,151.18079,-33.88032,4583,55276,0
1425000,3,2,181,0.99,151.21848,-33.8704,4011,57564,0
1425000,4,3,499,14.29,151.1214,-33.97075,10722,32656,3
1324503,4,2,1157,59.15,150.61119,-33.67971,6202,38740,3
1100000,3,1,488,25.65,150.94399,-33.80002,5590,35152,3
1002000,5,3,952,49.66,150.70828,-33.70698,15759,40716,3
3750000,4,2,1216,17.2,151.12144,-33.72878,2995,51636,3
3475000,3,3,354,2.94,151.18309,-33.85093,3303,78780,10
3360000,5,3,1110,22.83,151.13762,-34.062,3584,52728,3
3300000,6,4,367,6.12,151.14375,-33.86584,1376,44876,3
3120000,4,2,550,9.9,151.10412,-33.87838,16030,24856,3
2750000,5,3,708,10.33,151.22111,-33.7725,4469,43836,3
2580000,4,3,752,10.33,151.22111,-33.7725,4469,43836,3
2520000,3,2,556,8.88,151.11635,-33.84744,1957,52988,3
2375000,5,3,820,24.76,150.99777,-33.72933,39594,40924,3
2350000,4,4,1043,26.3,151.3159,-33.64514,3518,46956,3
2269000,2,2,129,0.31,151.20998,-33.86794,17252,35412,0
2240000,5,4,421,11.08,151.12536,-33.93591,2242,40040,2
2225000,3,1,972,10.35,151.16255,-33.78063,9791,51064,3
2100000,4,2,720,19.33,151.10109,-34.01392,10479,37284,3
2011000,3,2,626,6.67,151.16504,-33.81806,10817,58084,3
1910000,3,2,910,17.4,151.04194,-33.79475,5426,29536,3
1755000,3,1,696,24.76,150.99777,-33.72933,39594,40924,3
1720000,3,2,885,63.63,151.4961,-33.34383,4006,26572,3
1688888,3,2,569,22.79,151.10248,-34.05003,3074,45292,3
1575000,4,3,1367,21.62,151.07001,-33.70912,4456,44044,3
1500000,2,1,696,24.81,150.98287,-33.74634,37050,41288,3
1385000,2,1,283,11.79,151.1404,-33.95426,15534,33852,3
1355000,3,2,575,20.63,151.0826,-34.01795,3459,41132,3
1321000,3,1,329,9.03,151.12854,-33.91005,4692,39624,3
1303000,5,2,556,22.57,150.98349,-33.94109,3952,36244,3
1296000,3,2,700,28.54,150.90215,-33.88259,6119,23920,3
1170000,3,2,294,24.76,150.99777,-33.72933,39594,40924,11
1077000,4,2,767,23.35,150.96071,-33.89877,2570,25376,3
1600000,4,2,695,24.81,150.98287,-33.74634,37050,41288,3
1570000,3,2,750,24.81,150.98287,-33.74634,37050,41288,3
2450000,4,4,101,2.14,151.21001,-33.88447,16412,60320,9
1980000,5,2,755,24.81,150.98287,-33.74634,37050,41288,3
1551000,3,1,696,24.81,150.98287,-33.74634,37050,41288,3
1470000,3,1,836,13.76,151.07547,-33.91825,17023,22204,3
1225000,3,1,240,11.79,151.1404,-33.95426,15534,33852,3
1080000,4,2,615,43.49,150.75296,-33.7743,4776,41704,3
2700000,6,4,563,19.33,151.10109,-34.01392,10479,37284,3
2350000,5,3,505,12.24,151.08616,-33.90421,6322,28496,3
2300000,5,2,348,6.74,151.14668,-33.8953,3164,48204,3
1356000,2,1,149,10.57,151.26601,-33.78215,6160,48620,0
1290000,2,2,392,21.62,151.07001,-33.70912,4456,44044,7
1285000,3,2,238,9.54,151.18105,-33.78256,10082,51896,0
1220000,3,1,575,60.56,151.48476,-33.36992,1318,33696,3
1200000,3,2,154,12.9,151.07771,-33.82839,6994,56524,0
1027500,4,2,1346,59.15,150.61119,-33.67971,6202,38740,3
3250000,3,3,840,12.07,151.28481,-33.77603,8866,57044,3
2877500,4,2,748,26.3,151.3159,-33.64514,3518,46956,3
2700000,5,3,468,13.19,151.14822,-33.97235,4532,37232,3
2600000,3,2,179,1.67,151.19249,-33.86923,12813,57772,0
2315000,4,2,601,20.31,151.0648,-34.00258,3977,49296,3
2215000,5,3,563,19.73,151.08096,-34.0069,5488,47736,3
2205000,5,3,1646,64.12,151.44816,-33.32251,941,34320,3
2000000,4,1,841,11.95,151.10309,-33.92577,1666,26572,3
1920000,5,2,515,24.76,150.99777,-33.72933,39594,40924,3
1625000,5,5,529,29.37,150.89276,-33.87537,5092,23192,3
1550000,3,1,918,3.01,151.22795,-33.84252,2409,76024,0
1400000,5,3,844,36.32,150.82899,-33.78664,5619,37648,3
1185000,4,2,1245,35.49,150.8596,-33.73536,3227,33176,3
1185000,4,2,651,52.26,150.66375,-33.74635,8421,37388,3
1150000,5,2,897,32.72,150.86179,-33.91752,11222,30732,3
1137000,4,2,505,33.4,150.86393,-33.77976,2638,50440,3
1050000,2,2,117,8.76,151.12645,-33.82789,11827,48568,0
1047400,4,2,1979,45.17,151.3525,-33.47576,3938,36244,3
1042000,4,2,510,50.15,150.72519,-34.06839,4307,53196,3
5550000,4,2,701,16.78,151.30351,-33.73559,7870,49660,3
2325000,5,4,640,16.73,151.10947,-33.99061,6219,37700,3
2300000,3,2,253,3.91,151.20733,-33.90035,14616,40872,3
2150000,3,2,765,18.23,151.07156,-33.98228,10486,45084,3
1860000,2,1,76,2.94,151.18309,-33.85093,3303,78780,3
1700000,5,3,700,26.88,151.15004,-33.62806,4721,44200,3
1567000,4,2,2321,53.4,151.33681,-33.39553,7934,34632,3
1500000,3,2,344,19.76,151.1061,-33.70949,5941,43524,3
1410000,4,2,557,60.03,151.4607,-33.36629,7216,30108,3
1110000,4,2,582,42.31,150.77085,-33.75951,12195,32760,3
1010000,5,2,622,50.48,150.71508,-34.0577,6005,43160,3
4420000,4,2,696,56.07,151.46938,-33.40857,2900,35932,3
2685000,5,3,645,44.72,151.40816,-33.49756,1294,37440,3
2600000,6,3,784,19.33,151.10109,-34.01392,10479,37284,3
2405000,2,1,350,6.53,151.20155,-33.80664,6540,55692,7
2350000,5,2,850,18.95,151.09579,-33.72338,5290,38688,3
2160000,4,2,800,23.38,151.08733,-34.04951,6892,44460,3
2050000,5,3,935,18.83,151.07741,-33.73636,7287,43472,3
1330000,3,2,444,69.15,151.53201,-33.30304,205,46072,3
1250000,3,1,683,21.63,151.054,-34.01049,2262,49868,3
1105000,4,2,631,38.85,150.79558,-33.80912,6436,40612,3
1090000,6,3,696,52.96,150.64974,-33.76836,2518,46852,3
1080000,4,1,1012,38.24,150.8136,-33.76791,16726,26000,3
1025000,1,1,58,0.99,151.21848,-33.8704,4011,57564,0
1000000,2,1,78,5.45,151.22388,-33.91291,15004,26728,0
5000000,4,3,650,6.03,151.2183,-33.8112,6347,60060,3
3150000,3,2,582,8.15,151.18087,-33.7958,24913,38324,3
2185000,4,2,561,11.99,151.23962,-33.97034,3233,36452,3
2100000,4,3,626,10.09,151.14572,-33.93868,10590,32708,3
2001000,5,4,1012,23.66,150.97046,-33.79058,3133,38012,3
2000000,3,2,557,39.51,151.31264,-33.5194,16733,29380,3
1850000,2,1,88,2.94,151.18309,-33.85093,3303,78780,3
1825000,3,2,272,5.2,151.16537,-33.8937,7938,55484,3
1720000,4,2,677,20.31,151.0648,-34.00258,3977,49296,3
1102500,6,4,954,43.91,151.39045,-33.49914,2545,36764,3
1075000,2,1,105,0.99,151.21848,-33.8704,4011,57564,0
1050000,4,2,400,45.4,150.73268,-33.77096,1475,33540,3
1032000,5,2,781,38.06,150.84989,-34.03164,12551,29276,3
3015000,4,3,1649,20.0,151.04426,-33.98105,5606,40768,3
2900000,3,1,626,16.73,151.10947,-33.99061,6219,37700,3
2850000,5,3,351,11.18,151.23342,-33.96403,9804,36452,3
2450000,4,2,537,8.19,151.2136,-33.93894,3805,38012,3
2068000,3,2,195,8.88,151.11635,-33.84744,1957,52988,0
1725000,2,1,190,6.42,151.17672,-33.91594,3145,58968,3
1725000,3,2,344,20.92,151.1403,-34.0446,3962,44408,7
1710000,4,3,354,13.34,151.08417,-33.8063,13394,38584,7
1630000,5,3,556,20.0,151.04426,-33.98105,5606,40768,3
1370000,4,2,848,23.96,150.95102,-33.86904,18081,20592,3
1335000,2,1,145,7.83,151.16476,-33.92488,3556,41600,3
1265000,4,2,643,26.88,151.15004,-33.62806,4721,44200,3
1180000,4,2,756,42.77,150.77848,-33.72757,6171,44304,3
1165500,3,2,673,26.82,150.93951,-33.95266,8952,44096,3
1150000,4,2,872,16.99,151.02748,-33.88245,4926,24908,3
1150000,4,3,695,63.63,151.4961,-33.34383,4006,26572,3
4400000,3,2,697,7.58,151.12987,-33.85052,5373,50180,3
3435000,3,2,714,19.27,151.11234,-34.01864,3169,39572,3
3360000,3,1,961,12.23,151.18183,-33.75738,2978,38428,3
3157500,3,1,230,2.94,151.18309,-33.85093,3303,78780,3
2601000,5,3,638,12.93,151.09667,-33.79683,2250,39052,3
2400000,4,3,758,16.73,151.10947,-33.99061,6219,37700,3
2220000,4,3,626,19.27,151.11234,-34.01864,3169,39572,3
2175000,4,3,1100,20.0,151.04426,-33.98105,5606,40768,3
2070000,4,2,178,5.37,151.16983,-33.90021,3880,53872,3
2060000,4,3,351,20.47,151.12423,-34.03534,11658,42380,7
2006000,4,2,822,45.17,151.3525,-33.47576,3938,36244,3
1828000,3,2,404,14.44,151.13054,-33.97729,2393,39208,3
1700000,3,1,1104,17.9,151.11725,-33.72353,17371,47424,3
1660000,3,1,575,13.84,151.07389,-33.81322,1574,41028,3
1630000,5,3,841,21.32,151.11987,-33.68827,3376,40924,3
1603000,5,3,453,16.67,151.03275,-33.89271,893,40820,3
1600000,5,3,770,24.09,150.95058,-33.88495,10216,20592,3
1230000,5,2,558,31.75,150.86967,-33.90263,12516,26312,3
1200000,2,1,96,6.21,151.27607,-33.85577,9337,57148,0
1115000,4,2,491,34.32,150.84322,-33.91254,5177,44044,3
1075000,4,2,450,32.72,150.86179,-33.91752,11222,30732,3
1040000,5,2,527,35.32,150.845,-33.77213,14704,33176,3
1040000,4,2,777,76.65,151.56058,-33.23957,3360,29120,3
2510000,4,3,820,10.88,151.09611,-33.89006,2833,33280,3
4600000,5,3,1100,9.37,151.11687,-33.83175,1219,48568,3
2850000,3,2,143,18.45,151.29588,-33.71505,8207,48932,0
2770000,4,3,948,16.73,151.10947,-33.99061,6219,37700,3
2500000,4,2,544,26.3,151.3159,-33.64514,3518,46956,3
2500000,7,4,797,11.16,151.24964,-33.7702,7009,40404,3
2200000,5,2,1037,22.31,151.00632,-33.97301,6160,40560,3
1985000,3,1,929,16.36,151.12793,-33.73444,11919,49920,3
1920000,3,1,965,18.95,151.09579,-33.72338,5290,38688,3
1900000,5,2,1220,26.88,151.15004,-33.62806,4721,44200,3
1560000,3,2,487,9.65,151.14096,-33.93041,2511,32292,3
1375000,2,2,197,1.67,151.19249,-33.86923,12813,57772,0
1360000,3,2,161,16.36,151.12793,-33.73444,11919,49920,11
1330000,2,1,97,14.67,151.29037,-33.75117,21518,44980,10
1273000,2,2,234,9.95,151.1065,-33.84052,1063,56368,0
1260000,2,2,121,14.67,151.29037,-33.75117,21518,44980,0
1235000,4,2,575,23.66,150.97046,-33.79058,3133,38012,3
1220000,4,2,746,52.32,150.69373,-34.05877,3230,37492,3
1185000,2,1,171,7.32,151.21145,-33.93108,6912,25740,3
1100000,3,1,834,49.99,150.68955,-33.74515,13295,32240,3
1050000,5,2,607,45.4,150.73268,-33.77096,1475,33540,3
3900000,3,2,157,1.85,151.19357,-33.85546,1932,68380,3
3780000,5,4,543,15.25,151.12424,-33.9826,2022,36504,3
3200000,4,2,373,5.2,151.16537,-33.8937,7938,55484,3
2550000,4,2,178,5.06,151.19191,-33.9082,8262,69732,3
2380000,5,3,324,12.93,151.09667,-33.79683,2250,39052,7
2300000,4,2,910,26.3,151.3159,-33.64514,3518,46956,3
2300000,5,2,620,8.08,151.12753,-33.88947,23841,35412,3
2220000,3,2,85,2.14,151.21001,-33.88447,16412,60320,3
1775000,4,3,575,18.73,151.12465,-34.01833,1734,36296,3
1601000,4,3,564,24.3,151.08069,-34.05591,3125,47268,3
1500000,5,4,670,73.32,151.55658,-33.27116,2918,30888,3
1300000,3,1,701,25.47,151.13915,-33.64323,1708,39416,3
1288000,3,1,696,26.88,151.15004,-33.62806,4721,44200,3
1175000,4,3,290,23.11,150.98818,-33.96119,3206,34268,7
1080000,4,2,475,43.19,150.80766,-34.06338,12566,30628,3
1070000,2,2,107,5.99,151.1556,-33.89452,8116,52884,0
1000000,3,2,496,50.48,150.71508,-34.0577,6005,43160,3
1000000,4,2,784,45.7,150.82113,-33.61162,1891,31824,3
1000000,5,2,563,25.19,150.93847,-33.84836,11972,23764,3
3400000,3,1,571,5.45,151.22388,-33.91291,15004,26728,3
2742500,5,3,841,11.16,151.24964,-33.7702,7009,40404,3
2175000,6,3,556,46.9,151.43476,-33.48638,2735,39312,3
2000000,4,2,740,48.53,151.42812,-33.46746,4584,39728,3
1620000,5,4,556,20.0,151.04426,-33.98105,5606,40768,3
1187000,5,2,627,53.98,150.64899,-33.7327,3289,42016,3
1025000,2,1,73,5.99,151.1556,-33.89452,8116,52884,0
4525000,4,3,588,6.67,151.16504,-33.81806,10817,58084,3
1970000,4,3,302,13.73,151.10509,-33.77752,13297,32448,7
1550000,3,2,689,10.39,151.1332,-33.79673,10860,36712,3
1550000,2,2,146,6.03,151.2183,-33.8112,6347,60060,0
1302000,4,3,703,31.57,150.87006,-33.89103,7303,26416,3
1225000,2,1,57,1.9,151.19845,-33.87941,8845,20072,3
1180000,4,2,645,52.26,150.66375,-33.74635,8421,37388,3
